Wavenumber,Intensity
1067.84287616511318242480,0.18865969
1068.84154460719041278432,0.20822112
1069.84021304926764314384,0.20413331
1070.83888149134487350336,0.20698155
1071.83754993342210386288,0.2030334
1072.83621837549933422240,0.21122924
1073.83488681757656458192,0.19295624
1074.83355525965379494144,0.19494683
1075.83222370173102530096,0.19989045
1076.83089214380825566048,0.20927539
1077.82956058588548602000,0.19646164
1078.82822902796271637952,0.19004701
1079.82689747003994673904,0.18934198
1080.82556591211717709856,0.18397623
1081.82423435419440745808,0.18359401
1082.82290279627163781760,0.17466465
1083.82157123834886817712,0.18629246
1084.82023968042609853664,0.18239529
1085.81890812250332889616,0.1654026
1086.81757656458055925568,0.17381554
1087.81624500665778961520,0.16566825
1088.81491344873501997472,0.17449428
1089.81358189081225033424,0.17493134
1090.81225033288948069376,0.16847793
1091.81091877496671105328,0.16818999
1092.80958721704394141280,0.17016339
1093.80825565912117177232,0.16614487
1094.80692410119840213184,0.17469955
1095.80559254327563249136,0.17084134
1096.80426098535286285088,0.17628561
1097.80292942743009321040,0.18639314
1098.80159786950732356992,0.17927804
1099.80026631158455392944,0.15939343
1100.79893475366178428896,0.16267354
1101.79760319573901464848,0.16262465
1102.79627163781624500800,0.16592128
1103.79494007989347536752,0.16332548
1104.79360852197070572704,0.15461722
1105.79227696404793608656,0.15356274
1106.79094540612516644608,0.14423579
1107.78961384820239680560,0.13811
1108.78828229027962716512,0.1270578
1109.78695073235685752464,0.11058524
1110.78561917443408788416,0.10304614
1111.78428761651131824368,0.10855128
1112.78295605858854860320,0.10840673
1113.78162450066577896272,0.10893213
1114.78029294274300932224,0.10747017
1115.77896138482023968176,0.09932537
1116.77762982689747004128,0.09134745
1117.77629826897470040080,0.08762261
1118.77496671105193076032,0.08576679
1119.77363515312916111984,0.09286502
1120.77230359520639147936,0.09658274
1121.77097203728362183888,0.08679963
1122.76964047936085219840,0.0822762
1123.76830892143808255792,0.07970013
1124.76697736351531291744,0.08075949
1125.76564580559254327696,0.07171791
1126.76431424766977363648,0.07056351
1127.76298268974700399600,0.06458987
1128.76165113182423435552,0.06613147
1129.76031957390146471504,0.06340897
1130.75898801597869507456,0.06873131
1131.75765645805592543408,0.06993087
1132.75632490013315579360,0.06729431
1133.75499334221038615312,0.06436967
1134.75366178428761651264,0.06185273
1135.75233022636484687216,0.08836974
1136.75099866844207723168,0.06984146
1137.74966711051930759120,0.08160363
1138.74833555259653795072,0.07480802
1139.74700399467376831024,0.08885912
1140.74567243675099866976,0.09287968
1141.74434087882822902928,0.09212522
1142.74300932090545938880,0.09577822
1143.74167776298268974832,0.1140326
1144.74034620505992010784,0.13391893
1145.73901464713715046736,0.13059589
1146.73768308921438082688,0.14184242
1147.73635153129161118640,0.15857106
1148.73501997336884154592,0.17027521
1149.73368841544607190544,0.19180426
1150.73235685752330226496,0.22208343
1151.73102529960053262448,0.25398776
1152.72969374167776298400,0.30983049
1153.72836218375499334352,0.3607191
1154.72703062583222370304,0.42746277
1155.72569906790945406256,0.48259184
1156.72436750998668442208,0.47842503
1157.72303595206391478160,0.5300159
1158.72170439414114514112,0.4521103
1159.72037283621837550064,0.41322197
1160.71904127829560586016,0.36646668
1161.71770972037283621968,0.33062817
1162.71637816245006657920,0.28826831
1163.71504660452729693872,0.26528517
1164.71371504660452729824,0.2353503
1165.71238348868175765776,0.22823927
1166.71105193075898801728,0.20541169
1167.70972037283621837680,0.21225304
1168.70838881491344873632,0.21037636
1169.70705725699067909584,0.20977028
1170.70572569906790945536,0.2206967
1171.70439414114513981488,0.21089759
1172.70306258322237017440,0.20705998
1173.70173102529960053392,0.23415377
1174.70039946737683089344,0.25905906
1175.69906790945406125296,0.28225112
1176.69773635153129161248,0.29212799
1177.69640479360852197200,0.30715465
1178.69507323568575233152,0.36909146
1179.69374167776298269104,0.45897725
1180.69241011984021305056,0.52599024
1181.69107856191744341008,0.59540223
1182.68974700399467376960,0.60884818
1183.68841544607190412912,0.63864715
1184.68708388814913448864,0.61951887
1185.68575233022636484816,0.5987843
1186.68442077230359520768,0.57789497
1187.68308921438082556720,0.54216839
1188.68175765645805592672,0.51609185
1189.68042609853528628624,0.48341486
1190.67909454061251664576,0.48216243
1191.67776298268974700528,0.47562061
1192.67643142476697736480,0.48966952
1193.67509986684420772432,0.49325639
1194.67376830892143808384,0.52358121
1195.67243675099866844336,0.54234307
1196.67110519307589880288,0.5663447
1197.66977363515312916240,0.56656195
1198.66844207723035952192,0.57479958
1199.66711051930758988144,0.55049237
1200.66577896138482024096,0.59704554
1201.66444740346205060048,0.57184411
1202.66311584553928096000,0.55667184
1203.66178428761651131952,0.56977741
1204.66045272969374167904,0.58360093
1205.65912117177097203856,0.55914792
1206.65778961384820239808,0.50790956
1207.65645805592543275760,0.49089525
1208.65512649800266311712,0.44721398
1209.65379494007989347664,0.42286567
1210.65246338215712383616,0.3841094
1211.65113182423435419568,0.3524885
1212.64980026631158455520,0.33823198
1213.64846870838881491472,0.28695135
1214.64713715046604527424,0.29726705
1215.64580559254327563376,0.2556175
1216.64447403462050599328,0.24548312
1217.64314247669773635280,0.23040997
1218.64181091877496671232,0.22198366
1219.64047936085219707184,0.20845587
1220.63914780292942743136,0.19495513
1221.63781624500665779088,0.19701505
1222.63648468708388815040,0.20452689
1223.63515312916111850992,0.18270816
1224.63382157123834886944,0.19725813
1225.63249001331557922896,0.18821754
1226.63115845539280958848,0.18207779
1227.62982689747003994800,0.16852968
1228.62849533954727030752,0.17225072
1229.62716378162450066704,0.16337316
1230.62583222370173102656,0.14889073
1231.62450066577896138608,0.14331227
1232.62316910785619174560,0.12726904
1233.62183754993342210512,0.13777656
1234.62050599201065246464,0.14140005
1235.61917443408788282416,0.13195278
1236.61784287616511318368,0.11550186
1237.61651131824234354320,0.11661966
1238.61517976031957390272,0.121736
1239.61384820239680426224,0.10186699
1240.61251664447403462176,0.09951491
1241.61118508655126498128,0.1046001
1242.60985352862849534080,0.11377222
1243.60852197070572570032,0.12341249
1244.60719041278295605984,0.12001392
1245.60585885486018641936,0.12026215
1246.60452729693741677888,0.11717387
1247.60319573901464713840,0.11362538
1248.60186418109187749792,0.11539518
1249.60053262316910785744,0.11356935
1250.59920106524633821696,0.10785427
1251.59786950732356857648,0.11016998
1252.59653794940079893600,0.10504607
1253.59520639147802929552,0.10968468
1254.59387483355525965504,0.0986005
1255.59254327563249001456,0.09625124
1256.59121171770972037408,0.09315553
1257.58988015978695073360,0.09869191
1258.58854860186418109312,0.11125108
1259.58721704394141145264,0.09293788
1260.58588548601864181216,0.08361927
1261.58455392809587217168,0.08671435
1262.58322237017310253120,0.08894568
1263.58189081225033289072,0.08605844
1264.58055925432756325024,0.08823402
1265.57922769640479360976,0.09054989
1266.57789613848202396928,0.09928787
1267.57656458055925432880,0.0943878
1268.57523302263648468832,0.08543264
1269.57390146471371504784,0.08792901
1270.57256990679094540736,0.09480575
1271.57123834886817576688,0.09139037
1272.56990679094540612640,0.08742797
1273.56857523302263648592,0.08832374
1274.56724367509986684544,0.09061387
1275.56591211717709720496,0.09541493
1276.56458055925432756448,0.10396586
1277.56324900133155792400,0.09686592
1278.56191744340878828352,0.09006263
1279.56058588548601864304,0.09552247
1280.55925432756324900256,0.0945364
1281.55792276964047936208,0.10574789
1282.55659121171770972160,0.10386095
1283.55525965379494008112,0.10996921
1284.55392809587217044064,0.09763427
1285.55259653794940080016,0.10287587
1286.55126498002663115968,0.10707709
1287.54993342210386151920,0.10945708
1288.54860186418109187872,0.10920565
1289.54727030625832223824,0.10695305
1290.54593874833555259776,0.11219935
1291.54460719041278295728,0.10944431
1292.54327563249001331680,0.12134274
1293.54194407456724367632,0.11961774
1294.54061251664447403584,0.12570974
1295.53928095872170439536,0.13060129
1296.53794940079893475488,0.12642994
1297.53661784287616511440,0.12480424
1298.53528628495339547392,0.12969421
1299.53395472703062583344,0.13575957
1300.53262316910785619296,0.13779745
1301.53129161118508655248,0.13953731
1302.52996005326231691200,0.14938696
1303.52862849533954727152,0.13711899
1304.52729693741677763104,0.12894412
1305.52596537949400799056,0.14039842
1306.52463382157123835008,0.14256505
1307.52330226364846870960,0.15793158
1308.52197070572569906912,0.15514005
1309.52063914780292942864,0.1507572
1310.51930758988015978816,0.14628178
1311.51797603195739014768,0.1446797
1312.51664447403462050720,0.15376919
1313.51531291611185086672,0.16414864
1314.51398135818908122624,0.15420721
1315.51264980026631158576,0.15454667
1316.51131824234354194528,0.1702532
1317.50998668442077230480,0.17274339
1318.50865512649800266432,0.16533999
1319.50732356857523302384,0.19203691
1320.50599201065246338336,0.19665627
1321.50466045272969374288,0.20537664
1322.50332889480692410240,0.18867519
1323.50199733688415446192,0.20467689
1324.50066577896138482144,0.20636387
1325.49933422103861518096,0.22642082
1326.49800266311584554048,0.19553627
1327.49667110519307590000,0.20998776
1328.49533954727030625952,0.20358166
1329.49400798934753661904,0.21065407
1330.49267643142476697856,0.19211929
1331.49134487350199733808,0.21225956
1332.49001331557922769760,0.22208511
1333.48868175765645805712,0.20681192
1334.48735019973368841664,0.19677683
1335.48601864181091877616,0.18483376
1336.48468708388814913568,0.22160292
1337.48335552596537949520,0.17125696
1338.48202396804260985472,0.1930431
1339.48069241011984021424,0.18483057
1340.47936085219707057376,0.18381196
1341.47802929427430093328,0.16968342
1342.47669773635153129280,0.15705281
1343.47536617842876165232,0.15255095
1344.47403462050599201184,0.1402826
1345.47270306258322237136,0.12000698
1346.47137150466045273088,0.1329682
1347.47003994673768309040,0.12820086
1348.46870838881491344992,0.12967153
1349.46737683089214380944,0.11404081
1350.46604527296937416896,0.13828921
1351.46471371504660452848,0.12079235
1352.46338215712383488800,0.11137991
1353.46205059920106524752,0.11728872
1354.46071904127829560704,0.11762826
1355.45938748335552596656,0.13051955
1356.45805592543275632608,0.10956592
1357.45672436750998668560,0.12090775
1358.45539280958721704512,0.10431763
1359.45406125166444740464,0.10853084
1360.45272969374167776416,0.11152996
1361.45139813581890812368,0.10755523
1362.45006657789613848320,0.11485891
1363.44873501997336884272,0.11434083
1364.44740346205059920224,0.11106368
1365.44607190412782956176,0.10909172
1366.44474034620505992128,0.12832554
1367.44340878828229028080,0.11189257
1368.44207723035952064032,0.12068433
1369.44074567243675099984,0.12034805
1370.43941411451398135936,0.1270941
1371.43808255659121171888,0.11548499
1372.43675099866844207840,0.11237209
1373.43541944074567243792,0.13268753
1374.43408788282290279744,0.11324521
1375.43275632490013315696,0.09914564
1376.43142476697736351648,0.10281804
1377.43009320905459387600,0.09746802
1378.42876165113182423552,0.09684325
1379.42743009320905459504,0.0943628
1380.42609853528628495456,0.09803919
1381.42476697736351531408,0.09197351
1382.42343541944074567360,0.08948565
1383.42210386151797603312,0.08859311
1384.42077230359520639264,0.07408738
1385.41944074567243675216,0.05587855
1386.41810918774966711168,0.06580755
1387.41677762982689747120,0.06221528
1388.41544607190412783072,0.06461904
1389.41411451398135819024,0.05984896
1390.41278295605858854976,0.05671349
1391.41145139813581890928,0.05873615
1392.41011984021304926880,0.05605213
1393.40878828229027962832,0.05295465
1394.40745672436750998784,0.0527035
1395.40612516644474034736,0.04955273
1396.40479360852197070688,0.05117667
1397.40346205059920106640,0.05121846
1398.40213049267643142592,0.05622529
1399.40079893475366178544,0.05726027
1400.39946737683089214496,0.05176331
1401.39813581890812250448,0.05244143
1402.39680426098535286400,0.05151753
1403.39547270306258322352,0.0490551
1404.39414114513981358304,0.0547105
1405.39280958721704394256,0.05925726
1406.39147802929427430208,0.04157891
1407.39014647137150466160,0.04101257
1408.38881491344873502112,0.04645855
1409.38748335552596538064,0.05744114
1410.38615179760319574016,0.05502674
1411.38482023968042609968,0.05386965
1412.38348868175765645920,0.06305946
1413.38215712383488681872,0.04844837
1414.38082556591211717824,0.04396074
1415.37949400798934753776,0.04380009
1416.37816245006657789728,0.04863041
1417.37683089214380825680,0.04987802
1418.37549933422103861632,0.04523036
1419.37416777629826897584,0.04463202
1420.37283621837549933536,0.04938088
1421.37150466045272969488,0.04053841
1422.37017310252996005440,0.04273994
1423.36884154460719041392,0.05101593
1424.36750998668442077344,0.04622842
1425.36617842876165113296,0.04642532
1426.36484687083888149248,0.04412285
1427.36351531291611185200,0.04697116
1428.36218375499334221152,0.0468197
1429.36085219707057257104,0.05310758
1430.35952063914780293056,0.05978865
1431.35818908122503329008,0.06895263
1432.35685752330226364960,0.07054059
1433.35552596537949400912,0.07116687
1434.35419440745672436864,0.09364754
1435.35286284953395472816,0.09704884
1436.35153129161118508768,0.09813455
1437.35019973368841544720,0.11323212
1438.34886817576564580672,0.11998797
1439.34753661784287616624,0.15553095
1440.34620505992010652576,0.15570563
1441.34487350199733688528,0.15645335
1442.34354194407456724480,0.16307843
1443.34221038615179760432,0.1861695
1444.34087882822902796384,0.19873364
1445.33954727030625832336,0.20557967
1446.33821571238348868288,0.22635868
1447.33688415446071904240,0.22038431
1448.33555259653794940192,0.24381632
1449.33422103861517976144,0.25039201
1450.33288948069241012096,0.28029875
1451.33155792276964048048,0.27455541
1452.33022636484687084000,0.27493705
1453.32889480692410119952,0.26358799
1454.32756324900133155904,0.26222306
1455.32623169107856191856,0.24871409
1456.32490013315579227808,0.24225996
1457.32356857523302263760,0.1929218
1458.32223701731025299712,0.17525602
1459.32090545938748335664,0.14143381
1460.31957390146471371616,0.12139622
1461.31824234354194407568,0.10542922
1462.31691078561917443520,0.10108853
1463.31557922769640479472,0.08567181
1464.31424766977363515424,0.07714163
1465.31291611185086551376,0.08100429
1466.31158455392809587328,0.06665223
1467.31025299600532623280,0.06796496
1468.30892143808255659232,0.05467458
1469.30758988015978695184,0.04828372
1470.30625832223701731136,0.05036955
1471.30492676431424767088,0.05276838
1472.30359520639147803040,0.05615432
1473.30226364846870838992,0.06012168
1474.30093209054593874944,0.05128163
1475.29960053262316910896,0.0435066
1476.29826897470039946848,0.0543902
1477.29693741677762982800,0.04878406
1478.29560585885486018752,0.04662122
1479.29427430093209054704,0.05116644
1480.29294274300932090656,0.0539365
1481.29161118508655126608,0.04607789
1482.29027962716378162560,0.0415612
1483.28894806924101198512,0.04455916
1484.28761651131824234464,0.0445792
1485.28628495339547270416,0.03765866
1486.28495339547270306368,0.03220984
1487.28362183754993342320,0.0438343
1488.28229027962716378272,0.04132435
1489.28095872170439414224,0.04509218
1490.27962716378162450176,0.04804187
1491.27829560585885486128,0.05129098
1492.27696404793608522080,0.05362645
1493.27563249001331558032,0.05487904
1494.27430093209054593984,0.06299337
1495.27296937416777629936,0.06549677
1496.27163781624500665888,0.07293595
1497.27030625832223701840,0.04801274
1498.26897470039946737792,0.04936537
1499.26764314247669773744,0.05658076
1500.26631158455392809696,0.05017191
1501.26498002663115845648,0.04490066
1502.26364846870838881600,0.04586949
1503.26231691078561917552,0.05569285
1504.26098535286284953504,0.04220345
1505.25965379494007989456,0.04075802
1506.25832223701731025408,0.0405846
1507.25699067909454061360,0.03751749
1508.25565912117177097312,0.03487148
1509.25432756324900133264,0.03824271
1510.25299600532623169216,0.04575342
1511.25166444740346205168,0.04358277
1512.25033288948069241120,0.0430785
1513.24900133155792277072,0.05075195
1514.24766977363515313024,0.05297097
1515.24633821571238348976,0.03677668
1516.24500665778961384928,0.03492252
1517.24367509986684420880,0.03085877
1518.24234354194407456832,0.04229542
1519.24101198402130492784,0.04242616
1520.23968042609853528736,0.04094528
1521.23834886817576564688,0.05242645
1522.23701731025299600640,0.04054574
1523.23568575233022636592,0.03958302
1524.23435419440745672544,0.040086
1525.23302263648468708496,0.04800202
1526.23169107856191744448,0.04515762
1527.23035952063914780400,0.04520706
1528.22902796271637816352,0.05122804
1529.22769640479360852304,0.04357028
1530.22636484687083888256,0.04525397
1531.22503328894806924208,0.04596635
1532.22370173102529960160,0.04771665
1533.22237017310252996112,0.03298866
1534.22103861517976032064,0.04799823
1535.21970705725699068016,0.04785844
1536.21837549933422103968,0.04962432
1537.21704394141145139920,0.04787662
1538.21571238348868175872,0.05457404
1539.21438082556591211824,0.06488607
1540.21304926764314247776,0.05201304
1541.21171770972037283728,0.05201077
1542.21038615179760319680,0.04817429
1543.20905459387483355632,0.04520507
1544.20772303595206391584,0.05167605
1545.20639147802929427536,0.0463888
1546.20505992010652463488,0.05104801
1547.20372836218375499440,0.05245108
1548.20239680426098535392,0.04776797
1549.20106524633821571344,0.05044847
1550.19973368841544607296,0.04854621
1551.19840213049267643248,0.04968016
1552.19707057256990679200,0.05407026
1553.19573901464713715152,0.05832223
1554.19440745672436751104,0.06159291
1555.19307589880159787056,0.05801244
1556.19174434087882823008,0.0558192
1557.19041278295605858960,0.05585939
1558.18908122503328894912,0.06223173
1559.18774966711051930864,0.06109096
1560.18641810918774966816,0.06284797
1561.18508655126498002768,0.05634529
1562.18375499334221038720,0.06624795
1563.18242343541944074672,0.07512006
1564.18109187749667110624,0.0725369
1565.17976031957390146576,0.0598481
1566.17842876165113182528,0.0609366
1567.17709720372836218480,0.06163836
1568.17576564580559254432,0.07453504
1569.17443408788282290384,0.07401655
1570.17310252996005326336,0.07807895
1571.17177097203728362288,0.08452978
1572.17043941411451398240,0.08786948
1573.16910785619174434192,0.09048848
1574.16777629826897470144,0.09655383
1575.16644474034620506096,0.10740022
1576.16511318242343542048,0.12705661
1577.16378162450066578000,0.14428584
1578.16245006657789613952,0.16174729
1579.16111850865512649904,0.19298688
1580.15978695073235685856,0.24889394
1581.15845539280958721808,0.30175428
1582.15712383488681757760,0.39882027
1583.15579227696404793712,0.44153287
1584.15446071904127829664,0.51642162
1585.15312916111850865616,0.49177382
1586.15179760319573901568,0.42603298
1587.15046604527296937520,0.36375496
1588.14913448735019973472,0.27644659
1589.14780292942743009424,0.22980728
1590.14647137150466045376,0.22618811
1591.14513981358189081328,0.21146906
1592.14380825565912117280,0.20819819
1593.14247669773635153232,0.23375392
1594.14114513981358189184,0.23647118
1595.13981358189081225136,0.26762762
1596.13848202396804261088,0.30908264
1597.13715046604527297040,0.36842712
1598.13581890812250332992,0.47669113
1599.13448735019973368944,0.54578942
1600.13315579227696404896,0.68807787
1601.13182423435419440848,0.82055087
1602.13049267643142476800,0.93929571
1603.12916111850865512752,1.04810248
1604.12782956058588548704,1.01220013
1605.12649800266311584656,0.91130694
1606.12516644474034620608,0.83357725
1607.12383488681757656560,0.70828522
1608.12250332889480692512,0.56289848
1609.12117177097203728464,0.47263241
1610.11984021304926764416,0.36666704
1611.11850865512649800368,0.30397199
1612.11717709720372836320,0.23150382
1613.11584553928095872272,0.20625924
1614.11451398135818908224,0.17163489
1615.11318242343541944176,0.14254357
1616.11185086551264980128,0.12345068
1617.11051930758988016080,0.11526144
1618.10918774966711052032,0.09950385
1619.10785619174434087984,0.10045791
1620.10652463382157123936,0.09576707
1621.10519307589880159888,0.09233089
1622.10386151797603195840,0.08861
1623.10252996005326231792,0.07105351
1624.10119840213049267744,0.07859732
1625.09986684420772303696,0.07255579
1626.09853528628495339648,0.07181522
1627.09720372836218375600,0.07304721
1628.09587217043941411552,0.07353381
1629.09454061251664447504,0.05872754
1630.09320905459387483456,0.06586208
1631.09187749667110519408,0.06249129
1632.09054593874833555360,0.06576581
1633.08921438082556591312,0.05452196
1634.08788282290279627264,0.05427494
1635.08655126498002663216,0.05063829
1636.08521970705725699168,0.05801874
1637.08388814913448735120,0.05261539
1638.08255659121171771072,0.05922404
1639.08122503328894807024,0.0506315
1640.07989347536617842976,0.03701056
1641.07856191744340878928,0.03813205
1642.07723035952063914880,0.04481209
1643.07589880159786950832,0.04369012
1644.07456724367509986784,0.04221404
1645.07323568575233022736,0.03161848
1646.07190412782956058688,0.03473494
1647.07057256990679094640,0.04498309
1648.06924101198402130592,0.05321263
1649.06790945406125166544,0.03413448
1650.06657789613848202496,0.0289473
1651.06524633821571238448,0.04443904
1652.06391478029294274400,0.04288244
1653.06258322237017310352,0.03475719
1654.06125166444740346304,0.03620199
1655.05992010652463382256,0.0329344
1656.05858854860186418208,0.03921928
1657.05725699067909454160,0.04034784
1658.05592543275632490112,0.03258739
1659.05459387483355526064,0.03753977
1660.05326231691078562016,0.03578569
1661.05193075898801597968,0.03634902
1662.05059920106524633920,0.0281583
1663.04926764314247669872,0.02777752
1664.04793608521970705824,0.02771851
1665.04660452729693741776,0.04438118
1666.04527296937416777728,0.03664515
1667.04394141145139813680,0.03637469
1668.04260985352862849632,0.03801168
1669.04127829560585885584,0.03390991
1670.03994673768308921536,0.02866169
1671.03861517976031957488,0.034925
1672.03728362183754993440,0.03193794
1673.03595206391478029392,0.0322085
1674.03462050599201065344,0.02930228
1675.03328894806924101296,0.0424589
1676.03195739014647137248,0.03018237
1677.03062583222370173200,0.02553044
1678.02929427430093209152,0.03620508
1679.02796271637816245104,0.03239737
1680.02663115845539281056,0.04109234
1681.02529960053262317008,0.03628785
1682.02396804260985352960,0.03279271
1683.02263648468708388912,0.0369147
1684.02130492676431424864,0.03808356
1685.01997336884154460816,0.03150243
1686.01864181091877496768,0.03117766
1687.01731025299600532720,0.03031397
1688.01597869507323568672,0.03709788
1689.01464713715046604624,0.04503049
1690.01331557922769640576,0.03243954
1691.01198402130492676528,0.03114301
1692.01065246338215712480,0.03679217
1693.00932090545938748432,0.03818906
1694.00798934753661784384,0.034728
1695.00665778961384820336,0.04450171
1696.00532623169107856288,0.03679278
1697.00399467376830892240,0.03608213
1698.00266311584553928192,0.03569532
1699.00133155792276964144,0.0314333
1700.00000000000000000096,0.03107713
1700.99866844207723036048,0.03113024
1701.99733688415446072000,0.03162946
1702.99600532623169107952,0.02276873
1703.99467376830892143904,0.02602434
1704.99334221038615179856,0.02259793
1705.99201065246338215808,0.02678433
1706.99067909454061251760,0.02323603
1707.98934753661784287712,0.02513853
1708.98801597869507323664,0.03296016
1709.98668442077230359616,0.02865948
1710.98535286284953395568,0.0315891
1711.98402130492676431520,0.0342593
1712.98268974700399467472,0.03477538
1713.98135818908122503424,0.0304015
1714.98002663115845539376,0.02672498
1715.97869507323568575328,0.03172056
1716.97736351531291611280,0.02794142
1717.97603195739014647232,0.03732284
1718.97470039946737683184,0.02584402
1719.97336884154460719136,0.0352692
1720.97203728362183755088,0.03421623
1721.97070572569906791040,0.03507328
1722.96937416777629826992,0.02814246
1723.96804260985352862944,0.01928458
1724.96671105193075898896,0.02196253
1725.96537949400798934848,0.01982886
1726.96404793608521970800,0.03380557
1727.96271637816245006752,0.03903921
1728.96138482023968042704,0.03369464
1729.96005326231691078656,0.03184418
1730.95872170439414114608,0.03279856
1731.95739014647137150560,0.03491899
1732.95605858854860186512,0.0325743
1733.95472703062583222464,0.02633232
1734.95339547270306258416,0.01671335
1735.95206391478029294368,0.02220503
1736.95073235685752330320,0.02419824
1737.94940079893475366272,0.03052697
1738.94806924101198402224,0.02361686
1739.94673768308921438176,0.02885964
1740.94540612516644474128,0.02493839
1741.94407456724367510080,0.01888106
1742.94274300932090546032,0.01691871
1743.94141145139813581984,0.02386584
1744.94007989347536617936,0.02466435
1745.93874833555259653888,0.02526023
1746.93741677762982689840,0.01778084
1747.93608521970705725792,0.01411095
1748.93475366178428761744,0.02374344
1749.93342210386151797696,0.02429809
1750.93209054593874833648,0.02217197
1751.93075898801597869600,0.03233115
1752.92942743009320905552,0.03382952
1753.92809587217043941504,0.02646815
1754.92676431424766977456,0.01641848
1755.92543275632490013408,0.02914896
1756.92410119840213049360,0.02989508
1757.92276964047936085312,0.02217074
1758.92143808255659121264,0.01508218
1759.92010652463382157216,0.0250402
1760.91877496671105193168,0.02710187
1761.91744340878828229120,0.0254909
1762.91611185086551265072,0.02718472
1763.91478029294274301024,0.02241453
1764.91344873501997336976,0.03168202
1765.91211717709720372928,0.02259839
1766.91078561917443408880,0.0230976
1767.90945406125166444832,0.01863935
1768.90812250332889480784,0.0236832
1769.90679094540612516736,0.02979872
1770.90545938748335552688,0.02908726
1771.90412782956058588640,0.04302242
1772.90279627163781624592,0.04496203
1773.90146471371504660544,0.02785562
1774.90013315579227696496,0.03072712
1775.89880159786950732448,0.01810173
1776.89747003994673768400,0.0230311
1777.89613848202396804352,0.03430039
1778.89480692410119840304,0.03555664
1779.89347536617842876256,0.02908863
1780.89214380825565912208,0.03648214
1781.89081225033288948160,0.02534442
1782.88948069241011984112,0.02141387
1783.88814913448735020064,0.02864269
1784.88681757656458056016,0.03621539
1785.88548601864181091968,0.02839769
1786.88415446071904127920,0.02459363
1787.88282290279627163872,0.01683486
1788.88149134487350199824,0.02791186
1789.88015978695073235776,0.02213163
1790.87882822902796271728,0.02872384
1791.87749667110519307680,0.03138635
1792.87616511318242343632,0.02954045
1793.87483355525965379584,0.02468398
1794.87350199733688415536,0.01221249
1795.87217043941411451488,0.01902328
1796.87083888149134487440,0.02954239
1797.86950732356857523392,0.02516625
1798.86817576564580559344,0.02950648
1799.86684420772303595296,0.03186053
1800.86551264980026631248,0.02683029
1801.86418109187749667200,0.02664099
1802.86284953395472703152,0.02528408
1803.86151797603195739104,0.04785205
1804.86018641810918775056,0.038542
1805.85885486018641811008,0.02287431
1806.85752330226364846960,0.03909812
1807.85619174434087882912,0.04617544
1808.85486018641810918864,0.02950629
1809.85352862849533954816,0.0276428
1810.85219707057256990768,0.02985003
1811.85086551264980026720,0.02286391
1812.84953395472703062672,0.02203908
1813.84820239680426098624,0.02381872
1814.84687083888149134576,0.03568749
1815.84553928095872170528,0.03419355
1816.84420772303595206480,0.02507944
1817.84287616511318242432,0.0293028
1818.84154460719041278384,0.02760685
1819.84021304926764314336,0.02017697
1820.83888149134487350288,0.03410949
1821.83754993342210386240,0.03405399
1822.83621837549933422192,0.03015566
1823.83488681757656458144,0.01717791
1824.83355525965379494096,0.0279924
1825.83222370173102530048,0.02369226
1826.83089214380825566000,0.02525676
1827.82956058588548601952,0.03584535
1828.82822902796271637904,0.03052706
1829.82689747003994673856,0.02479836
1830.82556591211717709808,0.03288186
1831.82423435419440745760,0.02781085
1832.82290279627163781712,0.02195655
1833.82157123834886817664,0.02298115
1834.82023968042609853616,0.03110875
1835.81890812250332889568,0.03209628
1836.81757656458055925520,0.03067774
1837.81624500665778961472,0.02059592
1838.81491344873501997424,0.02078866
1839.81358189081225033376,0.01694427
1840.81225033288948069328,0.01037563
1841.81091877496671105280,0.03227026
1842.80958721704394141232,0.02038525
1843.80825565912117177184,0.02564512
1844.80692410119840213136,0.0249166
1845.80559254327563249088,0.02380902
1846.80426098535286285040,0.01626905
1847.80292942743009320992,0.01886141
1848.80159786950732356944,0.02413731
1849.80026631158455392896,0.02205114
1850.79893475366178428848,0.01758825
1851.79760319573901464800,0.02935727
1852.79627163781624500752,0.02400717
1853.79494007989347536704,0.0152946
1854.79360852197070572656,0.02179032
1855.79227696404793608608,0.01763472
1856.79094540612516644560,0.02967595
1857.78961384820239680512,0.01883363
1858.78828229027962716464,0.03156621
1859.78695073235685752416,0.02447563
1860.78561917443408788368,0.02865906
1861.78428761651131824320,0.02486994
1862.78295605858854860272,0.02083959
1863.78162450066577896224,0.02453484
1864.78029294274300932176,0.02178901
1865.77896138482023968128,0.01918533
1866.77762982689747004080,0.01912774
1867.77629826897470040032,0.02923681
1868.77496671105193075984,0.02608463
1869.77363515312916111936,0.02878901
1870.77230359520639147888,0.02083612
1871.77097203728362183840,0.01489756
1872.76964047936085219792,0.02013418
1873.76830892143808255744,0.02086158
1874.76697736351531291696,0.01921326
1875.76564580559254327648,0.01607543
1876.76431424766977363600,0.01604476
1877.76298268974700399552,0.02362574
1878.76165113182423435504,0.02983446
1879.76031957390146471456,0.01643726
1880.75898801597869507408,0.01235307
1881.75765645805592543360,0.01466087
1882.75632490013315579312,0.02409579
1883.75499334221038615264,0.02842351
1884.75366178428761651216,0.01949841
1885.75233022636484687168,0.02942077
1886.75099866844207723120,0.02951186
1887.74966711051930759072,0.03132946
1888.74833555259653795024,0.02916826
